"Time","wellID","od","rowID","colID","media_type","strain","str_med"
8.66777777777778,"B1",0.54765,"B","1","bhis","cA","cA_bhis"
8.83444444444445,"B1",0.549966666666667,"B","1","bhis","cA","cA_bhis"
9.00111111111111,"B1",0.553716666666667,"B","1","bhis","cA","cA_bhis"
9.16777777777778,"B1",0.55565,"B","1","bhis","cA","cA_bhis"
9.33444444444445,"B1",0.555933333333333,"B","1","bhis","cA","cA_bhis"
9.50111111111111,"B1",0.558683333333333,"B","1","bhis","cA","cA_bhis"
9.66777777777778,"B1",0.55975,"B","1","bhis","cA","cA_bhis"
9.83444444444445,"B1",0.559866666666667,"B","1","bhis","cA","cA_bhis"
10.0011111111111,"B1",0.560466666666667,"B","1","bhis","cA","cA_bhis"
10.1677777777778,"B1",0.5592,"B","1","bhis","cA","cA_bhis"
10.3344444444444,"B1",0.561583333333333,"B","1","bhis","cA","cA_bhis"
10.5011111111111,"B1",0.561066666666667,"B","1","bhis","cA","cA_bhis"
10.6677777777778,"B1",0.564183333333333,"B","1","bhis","cA","cA_bhis"
10.8347222222222,"B1",0.563116666666667,"B","1","bhis","cA","cA_bhis"
11.0013888888889,"B1",0.563616666666667,"B","1","bhis","cA","cA_bhis"
11.1680555555556,"B1",0.564233333333333,"B","1","bhis","cA","cA_bhis"
11.3347222222222,"B1",0.565783333333333,"B","1","bhis","cA","cA_bhis"
11.5013888888889,"B1",0.5684,"B","1","bhis","cA","cA_bhis"
11.6680555555556,"B1",0.57015,"B","1","bhis","cA","cA_bhis"
11.8347222222222,"B1",0.567033333333333,"B","1","bhis","cA","cA_bhis"
12.0013888888889,"B1",0.567466666666667,"B","1","bhis","cA","cA_bhis"
12.1680555555556,"B1",0.568733333333333,"B","1","bhis","cA","cA_bhis"
12.3347222222222,"B1",0.569683333333333,"B","1","bhis","cA","cA_bhis"
12.5013888888889,"B1",0.571016666666667,"B","1","bhis","cA","cA_bhis"
12.6680555555556,"B1",0.570483333333333,"B","1","bhis","cA","cA_bhis"
12.8347222222222,"B1",0.572166666666667,"B","1","bhis","cA","cA_bhis"
13.0013888888889,"B1",0.570633333333333,"B","1","bhis","cA","cA_bhis"
13.1680555555556,"B1",0.572183333333333,"B","1","bhis","cA","cA_bhis"
13.335,"B1",0.574533333333333,"B","1","bhis","cA","cA_bhis"
